,Id,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Heating QC,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Cars,Garage Area,Garage Qual,Garage Cond,Pool Area,Misc Val,SalePrice,Total Baths,totalsqft,is_remodelled,has_finished_garage,Detached Garage,Has Finished Basement,has_pool,has_fence,has_paved_drive,has_central_air,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Misc Feature_Gar2,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,age,age_cat
57,2565,534479300,20,82.0,9888,5,6,0.0,3,4,3.0,3.0,3,2,1,3,5,0,0.0,1.0,240.0,3.0,3.0,0,0,121000,1.0,2032.0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,7.0
58,1934,535304170,20,68.0,7942,6,7,0.0,3,3,3.0,3.0,3,3,1,3,6,0,0.0,1.0,293.0,3.0,3.0,0,0,136000,2.0,2080.0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,7.0
59,997,527107010,60,0.0,15038,6,5,0.0,3,3,4.0,3.0,4,3,1,3,7,1,3.0,2.0,386.0,3.0,3.0,0,0,173000,3.0,2804.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3.0
60,64,528382020,60,92.0,11764,8,7,348.0,4,3,4.0,3.0,5,4,1,4,9,1,4.0,3.0,671.0,3.0,3.0,0,0,290000,3.0,3611.0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,2.0
61,1799,528458130,60,75.0,9000,8,5,0.0,4,3,4.0,3.0,5,4,1,5,11,1,4.0,2.0,550.0,3.0,3.0,0,0,303477,3.0,4366.0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,2.0
62,230,905109170,20,0.0,20062,7,7,0.0,4,4,4.0,3.0,4,1,1,3,4,2,3.0,2.0,690.0,3.0,3.0,0,0,270000,3.0,3399.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4.0
63,1295,902109160,50,81.0,7308,5,5,0.0,2,2,3.0,3.0,4,2,1,5,6,1,4.0,1.0,225.0,2.0,2.0,0,0,122250,1.0,2912.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,102,10.0
64,638,535178120,20,70.0,8750,5,5,0.0,3,3,3.0,3.0,4,3,1,4,6,0,0.0,1.0,350.0,3.0,3.0,0,0,153000,2.0,3044.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,7.0
65,2278,923202134,20,70.0,8402,5,5,0.0,3,3,4.0,3.0,5,3,1,3,6,0,0.0,0.0,0.0,,,0,0,147000,1.0,2270.0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.0
66,2202,909252150,70,63.0,4000,7,8,0.0,3,3,4.0,3.0,3,2,1,3,5,1,4.0,1.0,216.0,3.0,3.0,0,0,148500,2.0,1629.0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,9.0
67,2833,908188150,160,32.0,3363,7,5,117.0,4,3,4.0,3.0,5,3,1,4,7,0,0.0,2.0,380.0,3.0,3.0,0,0,130000,2.0,2724.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2.0
68,1707,528150040,20,94.0,13615,9,5,510.0,5,3,5.0,3.0,5,3,1,5,7,1,4.0,3.0,843.0,3.0,3.0,0,0,372000,3.0,3867.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,2.0
69,2428,528228565,120,43.0,3013,7,5,145.0,4,3,4.0,3.0,5,2,1,4,6,1,4.0,2.0,440.0,3.0,3.0,0,0,213490,2.0,3030.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2.0
70,242,905453080,20,44.0,17485,7,5,96.0,4,3,4.0,3.0,5,1,1,4,5,2,3.0,2.0,572.0,3.0,3.0,0,0,308030,2.0,3016.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.0
71,1564,914453045,20,0.0,23730,7,5,668.0,4,3,5.0,3.0,5,3,1,4,7,0,0.0,3.0,786.0,3.0,3.0,0,0,300000,4.0,4110.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3.0
72,2613,535403150,20,79.0,8910,6,6,0.0,3,3,3.0,3.0,5,3,1,3,6,1,2.0,2.0,539.0,3.0,3.0,0,0,159500,2.0,2041.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63,6.0
73,2832,908188140,160,24.0,2522,7,5,50.0,4,3,4.0,3.0,5,3,1,4,7,0,0.0,2.0,380.0,3.0,3.0,0,0,137500,2.0,2719.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2.0
74,2459,528439030,20,73.0,8688,7,5,228.0,4,3,4.0,3.0,5,3,1,4,7,0,0.0,3.0,834.0,3.0,3.0,0,0,232000,2.0,3499.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,2.0
75,1360,903452025,30,0.0,6291,6,6,0.0,4,4,3.0,3.0,3,1,1,3,4,0,0.0,2.0,440.0,3.0,3.0,0,0,93850,1.0,1620.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,9.0
76,2723,905200380,30,0.0,17529,5,5,65.0,3,3,3.0,3.0,2,2,1,2,5,1,4.0,1.0,322.0,2.0,2.0,0,0,105000,1.0,1860.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98,10.0
77,1350,903235100,30,60.0,6324,4,6,0.0,3,3,3.0,3.0,2,1,1,2,4,0,0.0,1.0,240.0,2.0,3.0,0,0,68500,1.0,1176.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,10.0
78,136,535106190,90,80.0,11600,5,5,361.0,3,3,3.0,3.0,3,5,2,3,12,0,0.0,2.0,480.0,3.0,3.0,0,0,154300,2.0,3379.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,6.0
79,2235,910201050,50,50.0,7288,5,7,0.0,4,4,3.0,1.0,5,3,1,3,6,0,0.0,0.0,0.0,,,0,0,129850,2.0,2713.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,10.0
80,1993,902301130,70,35.0,4571,5,7,0.0,3,3,3.0,3.0,5,3,1,3,6,0,0.0,2.0,480.0,2.0,2.0,0,0,114000,1.0,2271.0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,112,11.0
81,367,527214050,20,63.0,17423,9,5,748.0,5,3,5.0,3.0,5,1,1,5,9,1,4.0,3.0,1166.0,3.0,3.0,0,0,501837,3.0,4510.0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1.0
82,1309,902300215,50,100.0,12665,5,8,0.0,3,3,3.0,3.0,4,4,1,3,7,1,4.0,3.0,720.0,3.0,3.0,0,0,153900,2.0,2904.0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107,11.0
83,402,527425110,20,60.0,9000,4,7,0.0,3,4,3.0,3.0,4,3,1,3,5,0,0.0,2.0,576.0,3.0,3.0,0,0,130000,1.0,1928.0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,5.0
84,1592,923203140,120,32.0,4500,6,5,197.0,3,3,5.0,3.0,5,2,1,3,4,0,0.0,2.0,392.0,3.0,3.0,0,0,160500,3.0,2500.0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.0
85,2409,528186110,120,48.0,6373,9,5,572.0,5,3,5.0,4.0,5,2,1,4,6,1,4.0,2.0,575.0,3.0,3.0,0,0,310090,3.0,3635.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,2.0
86,539,531371050,20,67.0,10083,7,5,0.0,4,3,4.0,3.0,5,2,1,4,5,0,0.0,2.0,555.0,3.0,3.0,0,0,184900,3.0,2417.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,2.0
87,1940,535327200,20,70.0,13300,5,7,0.0,3,3,4.0,3.0,3,2,1,3,4,0,0.0,1.0,252.0,3.0,3.0,0,0,132000,1.0,2273.0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66,7.0
88,588,534129370,20,80.0,9600,5,5,128.0,3,3,4.0,3.0,3,3,1,3,6,1,2.0,2.0,502.0,3.0,3.0,0,650,163000,3.0,2947.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,5.0
89,96,533210060,160,30.0,3215,7,5,120.0,4,3,4.0,3.0,5,2,1,4,4,0,0.0,2.0,480.0,3.0,3.0,0,0,155000,3.0,1972.0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,2.0
90,1187,534127210,80,0.0,11104,6,6,0.0,3,3,3.0,3.0,4,4,1,3,7,0,0.0,2.0,516.0,3.0,3.0,0,0,183000,3.0,3070.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,5.0
91,2154,907280090,60,0.0,15295,7,5,254.0,4,3,4.0,3.0,5,3,1,4,7,2,3.0,2.0,608.0,3.0,3.0,0,0,211000,4.0,3109.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3.0
92,550,531452260,60,70.0,9109,7,5,0.0,4,3,4.0,3.0,5,3,1,4,6,0,0.0,2.0,495.0,3.0,3.0,0,0,184000,4.0,2466.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,3.0
93,811,906226100,90,64.0,7018,5,5,0.0,3,3,0.0,0.0,3,4,2,3,8,0,0.0,2.0,400.0,3.0,3.0,0,0,118858,2.0,1535.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,4.0
94,124,534403410,80,0.0,14112,5,7,86.0,3,3,3.0,3.0,3,3,1,3,6,1,4.0,2.0,484.0,3.0,3.0,0,0,180500,2.0,2531.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,6.0
95,1836,533206060,120,80.0,3523,8,5,30.0,4,3,4.0,3.0,5,2,1,4,5,0,0.0,2.0,484.0,3.0,3.0,0,0,166000,3.0,2352.0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,2.0
96,779,905200350,80,88.0,15312,6,5,54.0,3,3,3.0,3.0,5,3,1,3,6,1,3.0,2.0,480.0,3.0,3.0,0,0,148000,2.0,2416.0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62,6.0
97,1886,534276180,20,74.0,7450,5,5,0.0,3,3,3.0,3.0,4,2,1,4,6,1,4.0,2.0,396.0,3.0,3.0,0,0,124000,1.0,2040.0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66,7.0
98,1724,528186090,120,60.0,7313,9,5,246.0,5,3,5.0,3.0,5,2,1,5,6,1,4.0,2.0,556.0,3.0,3.0,0,0,277500,3.0,3372.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2.0
99,2450,528358030,60,83.0,10019,8,5,397.0,4,3,4.0,3.0,5,4,1,4,9,1,5.0,3.0,725.0,3.0,3.0,0,0,350000,3.0,4712.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,3.0
100,1013,527214030,20,53.0,15401,9,5,296.0,5,3,5.0,3.0,5,2,1,5,7,1,4.0,3.0,670.0,3.0,3.0,0,0,387000,3.0,4058.0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,2.0
101,2084,905476170,30,58.0,9098,4,7,0.0,3,3,3.0,3.0,5,2,1,3,5,0,0.0,0.0,0.0,,,0,0,86000,2.0,1277.0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,10.0
102,1184,533350120,20,103.0,16280,8,9,0.0,5,5,4.0,5.0,5,3,1,5,6,1,4.0,2.0,550.0,3.0,3.0,0,0,290000,4.0,3467.0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,5.0
103,728,902477130,30,72.0,9392,3,3,0.0,3,2,2.0,3.0,3,2,1,3,5,0,0.0,0.0,0.0,,,0,0,44000,1.0,1172.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,12.0
104,950,914474070,60,71.0,12209,6,5,0.0,3,3,5.0,3.0,5,3,1,4,7,1,3.0,2.0,560.0,3.0,3.0,0,0,215000,4.0,3082.0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.0
105,2524,534125210,190,79.0,13110,5,6,144.0,3,3,4.0,3.0,5,2,1,3,6,0,0.0,2.0,501.0,3.0,3.0,0,0,146500,3.0,2639.0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,5.0
106,2513,533223080,160,0.0,2651,7,5,0.0,4,3,4.0,3.0,5,3,1,4,6,0,0.0,2.0,490.0,3.0,3.0,0,0,165000,4.0,2258.0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,2.0
107,2028,903427040,50,60.0,8520,6,7,0.0,3,4,3.0,3.0,3,5,1,4,10,1,4.0,1.0,216.0,3.0,3.0,0,0,136000,2.0,3343.0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106,11.0
108,2309,526303060,20,0.0,39384,6,6,902.0,3,3,4.0,3.0,5,1,1,5,4,2,4.0,2.0,550.0,3.0,3.0,0,0,252000,3.0,3284.0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,6.0
109,51,528188120,160,36.0,2628,7,5,106.0,4,3,4.0,3.0,5,2,1,4,6,0,0.0,2.0,474.0,3.0,3.0,0,0,175500,3.0,2417.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,2.0
110,699,902106010,70,57.0,6406,5,6,0.0,3,3,3.0,3.0,3,3,1,3,7,1,4.0,2.0,400.0,3.0,3.0,0,0,150000,2.0,2466.0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,83,8.0
111,1881,534252110,20,0.0,12342,5,5,0.0,3,3,3.0,3.0,3,3,1,3,6,1,3.0,1.0,286.0,3.0,3.0,0,600,139900,1.0,2436.0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,6.0
112,1345,903232090,50,52.0,6240,5,7,0.0,3,3,3.0,3.0,3,3,1,3,8,1,4.0,2.0,360.0,3.0,3.0,0,0,162900,2.0,2651.0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,9.0
113,166,535457010,20,87.0,10000,6,6,261.0,3,3,3.0,3.0,3,3,1,3,5,0,0.0,2.0,440.0,3.0,3.0,0,0,160000,2.0,2617.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,6.0
114,781,905228050,20,0.0,9000,2,2,0.0,3,3,0.0,0.0,2,2,1,2,5,0,0.0,0.0,0.0,,,0,0,63900,1.0,760.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75,8.0
115,379,527354200,20,80.0,11088,6,5,144.0,3,3,3.0,3.0,4,3,1,3,7,1,3.0,2.0,479.0,3.0,3.0,0,0,184000,2.0,2847.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,4.0
116,2818,908102320,20,134.0,17755,5,4,132.0,3,3,3.0,3.0,3,3,1,2,6,2,4.0,2.0,528.0,3.0,3.0,0,0,149900,2.0,3172.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,6.0
117,1168,533215020,120,0.0,4765,9,5,260.0,4,3,4.0,3.0,5,2,1,5,5,1,3.0,2.0,495.0,3.0,3.0,0,0,300000,3.0,3550.0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,2.0
118,1396,905226110,190,0.0,10532,5,3,275.0,3,3,3.0,3.0,4,3,1,3,7,2,3.0,2.0,626.0,3.0,3.0,0,0,145000,3.0,2843.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6.0
